index,price,carat
47067,2286,0.61
47068,4795,1.25
47069,775,0.34
47070,1073,0.54
47071,844,0.3
47072,8810,1.23
47073,3285,0.8
47074,918,0.32
47075,649,0.37
47076,1095,0.5
47077,2816,0.78
47078,1845,0.5
47079,610,0.33
47080,1069,0.38
47081,2930,0.9
47082,810,0.36
47083,1140,0.5
47084,718,0.35
47085,943,0.32
47086,2436,0.71
47087,6097,1.01
47088,2697,0.54
47089,990,0.44
47090,4137,0.9
47091,4082,0.9
47092,6882,1.01
47093,1806,0.5
47094,815,0.31
47095,1584,0.66
47096,621,0.3
47097,15651,2.01
47098,2737,0.72
47099,5155,0.94
47100,3446,0.51
47101,1273,0.52
47102,1080,0.32
47103,4640,1.1
47104,2872,0.7
47105,728,0.4
47106,1400,0.42
47107,5352,1.2
47108,2130,0.6
47109,1093,0.53
47110,4284,1.02
47111,3556,0.83
47112,12232,1.52
47113,531,0.37
47114,3667,0.73
47115,2539,0.72
47116,1781,0.51
47117,657,0.26
47118,957,0.33
47119,5174,1.1
47120,2700,0.78
47121,2683,1.01
47122,4172,0.6
47123,3530,1.03
47124,1282,0.53
47125,664,0.36
47126,2428,0.71
47127,6926,1.14
47128,17923,2.41
47129,13015,1.2
47130,1151,0.41
47131,561,0.32
47132,1153,0.41
47133,3886,1.18
47134,1746,0.5
47135,742,0.36
47136,1279,0.52
47137,1838,0.55
47138,844,0.3
47139,4914,1.12
47140,12831,1.51
47141,14719,1.5
47142,11611,1.03
47143,5860,1.01
47144,2524,0.51
47145,3750,0.93
47146,4234,0.9
47147,1833,0.52
47148,1415,0.5
47149,15281,1.65
47150,625,0.31
47151,3497,0.74
47152,6229,1.03
47153,5763,1.23
47154,2698,0.6
47155,486,0.32
47156,2434,0.73
47157,734,0.31
47158,3016,0.72
47159,15923,2.0
47160,10639,1.35
47161,9939,1.7
47162,2441,0.56
47163,3161,0.71
47164,2807,0.93
47165,11574,1.55
47166,1401,0.52
47167,2177,0.6
47168,2436,0.7
47169,1409,0.5
47170,454,0.34
47171,540,0.32
47172,1580,0.56
47173,11642,1.52
47174,5376,1.0
47175,1365,0.47
47176,3733,1.01
47177,827,0.34
47178,761,0.42
47179,911,0.39
47180,8647,1.01
47181,1929,0.57
47182,575,0.25
47183,586,0.32
47184,5257,1.2
47185,5085,1.09
47186,13917,1.58
47187,7294,1.04
47188,1125,0.4
47189,3563,1.01
47190,4179,1.02
47191,1103,0.42
47192,12261,1.13
47193,7577,1.51
47194,602,0.32
47195,2277,0.55
47196,3577,0.9
47197,1840,0.55
47198,2093,0.51
47199,3230,0.79
47200,699,0.33
47201,5242,0.9
47202,507,0.31
47203,11154,1.5
47204,4289,0.71
47205,2320,0.72
47206,11163,1.51
47207,515,0.3
47208,1692,0.53
47209,987,0.31
47210,4478,1.02
47211,4936,1.27
47212,811,0.37
47213,574,0.3
47214,3017,0.7
47215,4121,1.01
47216,5048,1.06
47217,1155,0.44
47218,1103,0.42
47219,946,0.34
47220,758,0.46
47221,1956,0.53
47222,1949,0.57
47223,3777,1.06
47224,2815,0.95
47225,3963,0.91
47226,4712,1.02
47227,11182,1.2
47228,6492,1.15
47229,605,0.3
47230,818,0.43
47231,3640,1.03
47232,4707,0.9
47233,3195,0.83
47234,4586,0.91
47235,7171,1.14
47236,1157,0.5
47237,2691,0.51
47238,3420,0.71
47239,2913,0.7
47240,643,0.33
47241,16198,2.42
47242,9850,2.05
47243,1238,0.5
47244,4943,1.07
47245,3984,1.17
47246,1875,0.52
47247,439,0.27
47248,552,0.24
47249,3425,0.71
47250,620,0.27
47251,17365,2.01
47252,1211,0.34
47253,3002,0.72
47254,1030,0.41
47255,4948,1.04
47256,5779,1.2
47257,7140,1.5
47258,1438,0.51
47259,732,0.31
47260,8780,2.01
47261,12828,1.62
47262,4849,0.91
47263,625,0.31
47264,4604,1.02
47265,5652,1.31
47266,583,0.35
47267,386,0.21
47268,2390,0.71
47269,843,0.37
47270,2501,0.51
47271,1644,0.52
47272,3627,0.9
47273,1583,0.51
47274,625,0.31
47275,2079,0.55
47276,9814,1.5
47277,2717,1.05
47278,7859,1.53
47279,5012,1.17
47280,1013,0.3
47281,575,0.25
47282,3145,0.71
47283,2897,0.6
47284,4800,1.03
47285,1071,0.34
47286,3696,1.1
47287,4242,1.01
47288,14103,1.54
47289,1422,0.54
47290,17472,2.44
47291,525,0.29
47292,6577,1.01
47293,445,0.25
47294,7656,1.55
47295,2743,0.71
47296,4637,1.2
47297,642,0.28
47298,851,0.36
47299,2789,0.77
47300,8849,1.01
47301,16098,2.06
47302,2501,0.77
47303,4381,0.9
47304,14361,1.5
47305,544,0.31
47306,1590,0.61
47307,3534,0.9
47308,12100,2.15
47309,5164,1.09
47310,5833,1.5
47311,6552,1.3
47312,3428,0.77
47313,4269,1.0
47314,18295,2.01
47315,5821,1.05
47316,1607,0.53
47317,1745,0.56
47318,992,0.42
47319,3668,0.78
47320,1689,0.52
47321,6549,1.21
47322,12462,1.39
47323,1353,0.53
47324,1076,0.41
47325,1244,0.47
47326,798,0.32
47327,14674,1.51
47328,1569,0.51
47329,9609,1.2
47330,2012,0.52
47331,3140,0.72
47332,878,0.3
47333,4446,1.07
47334,2027,0.51
47335,3084,0.9
47336,5280,1.13
47337,4662,1.02
47338,811,0.41
47339,848,0.41
47340,933,0.62
47341,7006,0.91
47342,4535,1.13
47343,4827,1.1
47344,10217,1.55
47345,589,0.32
47346,773,0.42
47347,687,0.4
47348,435,0.31
47349,2863,0.72
47350,7240,1.01
47351,434,0.26
47352,12267,2.02
47353,12645,1.58
47354,5868,1.2
47355,1197,0.39
47356,1664,0.59
47357,3629,0.9
47358,7016,1.0
47359,1656,0.51
47360,16626,2.01
47361,10042,2.09
47362,6084,1.25
47363,3881,0.9
47364,11221,2.34
47365,1088,0.4
47366,4089,1.01
47367,11605,1.02
47368,18207,2.02
47369,7972,1.5
47370,917,0.34
47371,17278,2.0
47372,3064,0.7
47373,566,0.34
47374,8405,1.08
47375,787,0.3
47376,3584,1.0
47377,8631,1.52
47378,901,0.31
47379,489,0.31
47380,3075,0.71
47381,1882,0.51
47382,2501,0.62
47383,5005,1.0
47384,9901,1.16
47385,1410,0.5
47386,5346,1.02
47387,1013,0.54
47388,770,0.36
47389,3782,1.01
47390,453,0.26
47391,1008,0.39
47392,827,0.41
47393,865,0.42
47394,625,0.31
47395,698,0.32
47396,7603,1.2
47397,620,0.27
47398,3937,0.73
47399,3053,0.7
47400,655,0.4
47401,8962,1.12
47402,4656,1.08
47403,1624,0.5
47404,1646,0.5
47405,816,0.31
47406,5269,1.23
47407,5922,1.21
47408,491,0.3
47409,7757,1.71
47410,3592,1.01
47411,2119,0.55
47412,8342,1.51
47413,4047,1.01
47414,1040,0.33
47415,1134,0.7
47416,1280,0.43
47417,4222,0.71
47418,4500,0.96
47419,4721,1.0
47420,3537,1.08
47421,1614,0.51
47422,9828,1.5
47423,533,0.32
47424,791,0.4
47425,13369,2.21
47426,2726,0.7
47427,1880,0.64
47428,1882,0.51
47429,6581,1.34
47430,13675,2.07
47431,14106,1.55
47432,703,0.43
47433,11954,2.01
47434,1968,0.83
47435,2633,0.7
47436,3630,0.8
47437,11088,1.25
47438,5517,1.08
47439,571,0.32
47440,4666,1.24
47441,9873,1.2
47442,11526,1.58
47443,1864,0.56
47444,540,0.3
47445,4932,1.03
47446,1576,0.52
47447,2686,0.71
47448,3669,0.9
47449,1615,0.5
47450,5519,1.46
47451,3246,0.91
47452,5265,1.24
47453,5320,1.1
47454,1139,0.51
47455,4004,0.9
47456,5505,1.0
47457,1173,0.5
47458,4165,0.9
47459,3590,0.74
47460,10463,1.0
47461,2000,0.59
47462,3311,0.73
47463,1034,0.31
47464,5111,0.95
47465,3363,0.91
47466,689,0.34
47467,3262,0.9
47468,4861,1.07
47469,4496,1.0
47470,5967,1.0
47471,1431,0.51
47472,4707,1.01
47473,4004,1.01
47474,1077,0.57
47475,815,0.37
47476,7260,1.23
47477,675,0.42
47478,2297,0.57
47479,3462,1.01
47480,658,0.3
47481,11269,1.41
47482,1042,0.46
47483,7520,1.0
47484,4325,1.03
47485,11105,1.52
47486,1431,0.5
47487,2324,0.7
47488,2831,0.72
47489,730,0.33
47490,1163,0.54
47491,10011,1.6
47492,2470,0.72
47493,625,0.31
47494,2224,0.55
47495,698,0.31
47496,3484,0.9
47497,526,0.3
47498,12680,2.02
47499,5718,1.2
47500,393,0.32
47501,1822,0.52
47502,13317,2.06
47503,1987,0.54
47504,761,0.31
47505,5159,1.06
47506,698,0.31
47507,1067,0.32
47508,2863,0.71
47509,15393,2.06
47510,828,0.32
47511,2448,0.71
47512,1007,0.41
47513,784,0.34
47514,872,0.31
47515,2916,0.73
47516,754,0.33
47517,3293,1.0
47518,4168,1.19
47519,1333,0.5
47520,13485,1.13
47521,4200,1.0
47522,891,0.31
47523,18493,2.0
47524,812,0.38
47525,882,0.4
47526,613,0.41
47527,682,0.27
47528,10827,1.53
47529,3772,0.9
47530,1410,0.5
47531,530,0.23
47532,580,0.26
47533,752,0.27
47534,2405,0.72
47535,838,0.33
47536,982,0.5
47537,3210,0.9
47538,768,0.32
47539,517,0.32
47540,4250,1.03
47541,3519,0.9
47542,1020,0.32
47543,1154,0.41
47544,2523,0.75
47545,1400,0.38
47546,1116,0.35
47547,2386,0.83
47548,2694,0.76
47549,1142,0.4
47550,871,0.38
47551,5324,1.21
47552,545,0.3
47553,1431,0.41
47554,833,0.38
47555,6962,1.12
47556,766,0.3
47557,803,0.43
47558,6580,1.28
47559,2863,0.71
47560,1431,0.41
47561,4719,1.01
47562,1097,0.57
47563,11175,1.23
47564,720,0.32
47565,3311,0.73
47566,2369,0.77
47567,849,0.39
47568,3737,1.01
47569,770,0.36
47570,8226,1.25
47571,11062,1.02
47572,628,0.31
47573,814,0.26
47574,2782,0.72
47575,1419,0.41
47576,18791,1.71
47577,6559,1.27
47578,5206,1.01
47579,3145,0.7
47580,1757,0.6
47581,6354,1.01
47582,11119,2.09
47583,2385,0.72
47584,4914,0.9
47585,1254,0.45
47586,1980,0.75
47587,13162,1.51
47588,2482,0.81
47589,1871,0.63
47590,802,0.3
47591,1358,0.45
47592,5826,1.03
47593,1875,0.51
47594,2155,0.73
47595,2396,0.72
47596,992,0.42
47597,3991,1.0
47598,1334,0.89
47599,657,0.26
47600,625,0.31
47601,1981,0.66
47602,612,0.28
47603,3303,0.9
47604,6488,0.94
47605,526,0.3
47606,13653,1.5
47607,628,0.31
47608,1916,0.55
47609,14348,2.25
47610,3669,1.13
47611,1235,0.44
47612,945,0.41
47613,2903,0.75
47614,1781,0.51
47615,7190,1.2
47616,1777,0.62
47617,1144,0.45
47618,15990,2.5
47619,7463,1.2
47620,1787,0.51
47621,1668,0.55
47622,2723,0.8
47623,2530,0.72
47624,3015,0.81
47625,4312,1.0
47626,872,0.51
47627,943,0.43
47628,18781,2.03
47629,3379,0.91
47630,3427,1.02
47631,8107,1.02
47632,2565,0.83
47633,4769,1.01
47634,638,0.38
47635,10087,1.5
47636,2064,0.55
47637,6043,1.01
47638,579,0.33
47639,11325,1.5
47640,505,0.23
47641,2393,0.73
47642,477,0.32
47643,4256,0.91
47644,3723,0.96
47645,3280,1.01
47646,1668,0.55
47647,1621,0.42
47648,1432,0.53
47649,2016,0.7
47650,449,0.32
47651,938,0.31
47652,2321,0.56
47653,1024,0.35
47654,2718,0.91
47655,478,0.23
47656,6272,1.0
47657,4260,1.0
47658,11567,1.55
47659,928,0.33
47660,2381,0.75
47661,2655,0.74
47662,4708,1.14
47663,5005,1.03
47664,489,0.31
47665,1028,0.4
47666,1758,0.51
47667,3616,0.73
47668,7209,1.32
47669,1264,0.43
47670,2345,0.72
47671,10134,1.66
47672,4357,1.01
47673,6468,1.0
47674,1299,0.42
47675,6028,1.05
47676,12747,2.2
47677,3056,0.78
47678,506,0.3
47679,1122,0.51
47680,5865,1.0
47681,1312,0.51
47682,1250,0.5
47683,1654,0.5
47684,9761,1.25
47685,8739,1.22
47686,12810,1.57
47687,10181,1.01
47688,463,0.33
47689,4416,1.01
47690,972,0.54
47691,6687,1.5
47692,7972,1.55
47693,609,0.31
47694,3282,0.91
47695,11957,1.51
47696,1337,0.5
47697,13803,1.24
47698,3277,0.7
47699,10927,1.01
47700,2630,0.73
47701,4187,0.9
47702,6288,1.01
47703,4060,1.01
47704,2226,0.71
47705,548,0.25
47706,1868,0.57
47707,906,0.38
47708,7677,1.36
47709,936,0.32
47710,16406,1.09
47711,640,0.23
47712,3593,0.9
47713,3940,1.02
47714,7703,1.61
47715,870,0.52
47716,658,0.3
47717,614,0.33
47718,7792,1.21
47719,7550,1.1
47720,608,0.3
47721,7141,1.2
47722,911,0.3
47723,8810,1.52
47724,2321,0.73
47725,5127,1.11
47726,8719,1.24
47727,2792,0.7
47728,1067,0.38
47729,3114,0.9
47730,2052,0.5
47731,6411,1.06
47732,17433,2.01
47733,2777,0.71
47734,1113,0.43
47735,1552,0.59
47736,8014,1.22
47737,7582,1.52
47738,847,0.42
47739,2525,0.71
47740,11075,1.52
47741,13764,2.0
47742,5037,1.03
47743,4783,1.01
47744,614,0.3
47745,5411,0.93
47746,5068,1.0
47747,15601,1.78
47748,6545,1.25
47749,10824,1.6
47750,3526,0.9
47751,3528,1.24
47752,4544,1.08
47753,703,0.37
47754,702,0.32
47755,3665,1.01
47756,7862,1.08
47757,18593,3.01
47758,1013,0.3
47759,2691,0.72
47760,765,0.34
47761,775,0.34
47762,579,0.4
47763,9596,1.2
47764,13865,2.02
47765,2655,0.72
47766,844,0.3
47767,1080,0.32
47768,5520,1.24
47769,4539,1.1
47770,15188,2.01
47771,4482,0.9
47772,11314,2.02
47773,1846,0.54
47774,745,0.4
47775,15189,1.74
47776,2177,0.51
47777,4206,1.07
47778,5154,1.0
47779,1960,0.63
47780,3601,0.72
47781,4395,1.0
47782,11246,1.71
47783,2500,0.7
47784,17871,2.0
47785,1167,0.42
47786,7326,1.11
47787,1076,0.52
47788,5034,1.16
47789,6292,1.21
47790,2875,0.77
47791,840,0.3
47792,457,0.31
47793,10102,1.64
47794,702,0.32
47795,18062,2.0
47796,561,0.32
47797,1379,0.58
47798,694,0.33
47799,1017,0.4
47800,3093,0.8
47801,584,0.34
47802,773,0.35
47803,1308,0.51
47804,3248,0.7
47805,773,0.36
47806,1116,0.51
47807,1076,0.41
47808,6416,1.01
47809,2822,0.72
47810,1752,0.5
47811,1689,0.52
47812,523,0.32
47813,2401,0.77
47814,1243,0.5
47815,1422,0.43
47816,2951,0.72
47817,7421,1.01
47818,1029,0.42
47819,17263,2.02
47820,1662,0.54
47821,7648,1.0
47822,2534,0.81
47823,1867,0.67
47824,18371,2.06
47825,1235,0.44
47826,453,0.26
47827,2034,0.5
47828,7040,1.15
47829,5046,1.24
47830,768,0.38
47831,890,0.43
47832,1107,0.5
47833,15395,2.01
47834,5345,1.01
47835,5141,1.01
47836,1382,0.46
47837,4662,1.11
47838,4381,0.9
47839,924,0.31
47840,710,0.3
47841,1214,0.31
47842,956,0.3
47843,673,0.3
47844,7575,1.01
47845,545,0.26
47846,17455,1.56
47847,1554,0.57
47848,3597,1.01
47849,6203,1.33
47850,5966,1.12
47851,880,0.34
47852,753,0.3
47853,5479,1.01
47854,6183,1.0
47855,2169,0.59
47856,8954,1.56
47857,13329,1.58
47858,621,0.3
47859,1676,0.5
47860,898,0.38
47861,547,0.38
47862,2075,0.7
47863,3680,0.76
47864,5005,1.15
47865,1316,0.51
47866,3666,0.9
47867,3299,0.91
47868,1220,0.51
47869,2310,0.51
47870,7553,1.08
47871,3137,1.01
47872,1786,0.55
47873,1738,0.5
47874,666,0.33
47875,622,0.3
47876,5703,1.01
47877,4939,1.0
47878,3310,0.7
47879,552,0.24
47880,15111,1.59
47881,8716,1.64
47882,7413,1.17
47883,776,0.3
47884,758,0.32
47885,10079,1.19
47886,1267,0.46
47887,3716,0.76
47888,1055,0.42
47889,832,0.3
47890,769,0.32
47891,863,0.41
47892,743,0.33
47893,1113,0.43
47894,2046,0.58
47895,1766,0.5
47896,462,0.31
47897,1596,0.5
47898,3127,1.13
47899,2962,0.63
47900,1390,0.55
47901,3704,0.9
47902,18559,3.04
47903,665,0.3
47904,3136,0.8
47905,8392,1.31
47906,1153,0.41
47907,10623,1.52
47908,5998,1.02
47909,926,0.42
47910,1314,0.55
47911,1266,0.53
47912,7197,1.02
47913,5127,1.09
47914,1059,0.52
47915,887,0.35
47916,4173,0.9
47917,11413,2.0
47918,452,0.26
47919,735,0.3
47920,675,0.3
47921,7987,1.55
47922,4865,1.19
47923,1098,0.5
47924,971,0.52
47925,666,0.33
47926,6397,1.2
47927,7304,1.54
47928,3677,0.9
47929,17192,1.21
47930,18020,2.51
47931,6871,1.0
47932,3090,0.87
47933,4459,0.91
47934,5562,1.29
47935,5484,1.0
47936,1569,0.5
47937,749,0.31
47938,394,0.3
47939,4830,1.15
47940,1637,0.54
47941,1002,0.33
47942,4112,1.05
47943,1431,0.5
47944,3737,0.7
47945,1634,0.55
47946,351,0.3
47947,4688,1.15
47948,4304,0.9
47949,789,0.31
47950,1975,0.73
47951,3572,1.19
47952,5091,1.21
47953,552,0.24
47954,4939,1.01
47955,3470,0.9
47956,788,0.35
47957,1668,0.55
47958,725,0.3
47959,716,0.32
47960,9833,1.51
47961,3701,1.08
47962,863,0.41
47963,936,0.32
47964,3283,0.8
47965,5036,1.12
47966,2922,0.53
47967,9683,1.57
47968,5597,0.91
47969,1180,0.51
47970,708,0.32
47971,16274,2.4
47972,3716,0.71
47973,1736,0.54
47974,3484,0.9
47975,12004,1.57
47976,3378,1.03
47977,6834,1.21
47978,453,0.26
47979,1666,0.5
47980,12613,1.21
47981,6333,1.02
47982,4419,0.9
47983,4248,1.03
47984,6468,1.0
47985,504,0.3
47986,907,0.31
47987,974,0.34
47988,13632,1.7
47989,5055,1.01
47990,912,0.4
47991,752,0.33
47992,810,0.4
47993,17294,2.35
47994,12119,2.06
47995,1307,0.54
47996,767,0.35
47997,1665,0.4
47998,891,0.31
47999,1999,0.7
48000,7732,1.31
48001,6653,1.32
48002,12257,1.7
48003,4297,1.02
48004,3080,1.0
48005,1111,0.54
48006,3880,0.9
48007,608,0.3
48008,1176,0.57
48009,11489,1.5
48010,911,0.3
48011,700,0.31
48012,4749,1.01
48013,8545,1.2
48014,2312,0.72
48015,1267,0.38
48016,552,0.24
48017,1436,0.5
48018,4916,1.0
48019,827,0.41
48020,3170,0.75
48021,11165,2.02
48022,15248,2.41
48023,2019,0.53
48024,590,0.35
48025,419,0.24
48026,1836,0.5
48027,3816,0.9
48028,802,0.31
48029,975,0.4
48030,868,0.4
48031,3312,0.9
48032,5648,1.23
48033,2732,0.72
48034,4193,0.9
48035,3762,0.72
48036,5382,1.24
48037,769,0.26
48038,705,0.41
48039,1421,0.53
48040,14750,1.51
48041,1708,0.65
48042,8760,1.5
48043,745,0.34
48044,2617,0.58
48045,5363,1.26
48046,4053,0.8
48047,2176,0.7
48048,6232,1.24
48049,1131,0.51
48050,840,0.33
48051,813,0.44
48052,814,0.3
48053,2384,0.7
48054,10536,1.56
48055,905,0.34
48056,478,0.24
48057,4760,0.9
48058,4586,1.17
48059,3073,0.7
48060,1742,0.59
48061,675,0.3
48062,2051,0.53
48063,684,0.3
48064,9526,1.75
48065,2302,0.77
48066,2352,0.71
48067,5657,1.18
48068,3603,1.04
48069,3556,0.83
48070,3998,1.19
48071,2413,0.6
48072,1445,0.59
48073,2623,0.71
48074,975,0.4
48075,4477,1.04
48076,1107,0.41
48077,18239,2.3
48078,8920,1.5
48079,1823,0.54
48080,421,0.32
48081,720,0.32
48082,3196,0.6
48083,3424,0.76
48084,5600,1.0
48085,658,0.3
48086,6680,0.9
48087,1565,0.6
48088,1013,0.3
48089,5000,1.08
48090,905,0.32
48091,944,0.34
48092,1846,0.54
48093,3966,1.01
48094,583,0.31
48095,2145,0.7
48096,14624,1.58
48097,2230,0.7
48098,707,0.35
48099,7440,1.05
48100,487,0.28
48101,9095,1.18
48102,1388,0.58
48103,2437,0.7
48104,484,0.3
48105,1742,0.61
48106,1841,0.62
48107,1385,0.52
48108,5132,1.01
48109,1026,0.49
48110,7673,1.7
48111,1263,0.4
48112,489,0.31
48113,15804,1.7
48114,1433,0.43
48115,2496,0.73
48116,2559,0.71
48117,435,0.25
48118,1551,0.55
48119,645,0.32
48120,1240,0.5
48121,11132,1.36
48122,10614,1.29
48123,4390,1.0
48124,2034,0.7
48125,1966,0.5
48126,6070,1.05
48127,5395,1.11
48128,3774,0.9
48129,1611,0.51
48130,2432,0.71
48131,5924,1.03
48132,972,0.32
48133,1374,0.51
48134,983,0.38
48135,2697,0.71
48136,2467,0.6
48137,2515,0.59
48138,1919,0.52
48139,4360,1.13
48140,2928,0.7
48141,11248,1.67
48142,5744,1.03
48143,964,0.5
48144,4133,1.1
48145,5233,1.22
48146,1699,0.7
48147,7465,1.01
48148,522,0.35
48149,2490,0.73
48150,1074,0.38
48151,716,0.43
48152,2847,0.72
48153,16582,2.01
48154,14103,2.01
48155,1609,0.54
48156,5053,1.2
48157,6727,1.0
48158,791,0.37
48159,3866,1.17
48160,6960,1.18
48161,965,0.44
48162,631,0.36
48163,1684,0.57
48164,4363,0.85
48165,11481,1.7
48166,536,0.23
48167,7441,1.51
48168,796,0.3
48169,982,0.4
48170,799,0.27
48171,1433,0.43
48172,4867,1.0
48173,1692,0.61
48174,552,0.24
48175,693,0.3
48176,942,0.31
48177,1451,0.5
48178,11202,2.0
48179,15589,2.09
48180,552,0.3
48181,1003,0.44
48182,8201,1.01
48183,686,0.34
48184,3804,0.74
48185,3893,0.9
48186,1665,0.54
48187,16198,2.42
48188,3464,0.71
48189,3201,0.7
48190,668,0.33
48191,2481,0.8
48192,2122,0.71
48193,1106,0.53
48194,3972,0.8
48195,6386,1.0
48196,911,0.3
48197,2258,0.71
48198,6451,1.28
48199,1975,0.58
48200,6047,1.0
48201,886,0.3
48202,854,0.33
48203,2812,0.99
48204,596,0.34
48205,10473,1.53
48206,14558,2.01
48207,4036,1.0
48208,552,0.24
48209,11565,1.51
48210,6199,1.23
48211,11726,1.39
48212,1901,0.64
48213,1607,0.53
48214,4463,0.9
48215,1389,0.58
48216,525,0.25
48217,10020,1.51
48218,18705,2.01
48219,571,0.31
48220,9248,1.16
48221,10428,1.5
48222,672,0.32
48223,1601,0.51
48224,1087,0.42
48225,6499,1.01
48226,1787,0.51
48227,5277,1.12
48228,752,0.33
48229,852,0.43
48230,954,0.4
48231,16059,2.37
48232,675,0.3
48233,6108,1.01
48234,7904,1.56
48235,1021,0.33
48236,1291,0.46
48237,4451,0.92
48238,667,0.4
48239,708,0.37
48240,419,0.24
48241,5500,1.02
48242,2961,0.77
48243,1618,0.52
48244,1192,0.41
48245,2376,0.5
48246,1674,0.51
48247,5141,1.2
48248,5280,1.2
48249,1088,0.4
48250,6787,1.01
48251,11477,1.13
48252,850,0.4
48253,3720,0.8
48254,668,0.24
48255,12008,1.31
48256,743,0.42
48257,742,0.4
48258,1030,0.32
48259,628,0.31
48260,486,0.3
48261,4469,1.0
48262,12551,1.51
48263,6613,1.02
48264,717,0.41
48265,3193,0.9
48266,540,0.3
48267,720,0.32
48268,548,0.32
48269,393,0.3
48270,1677,0.56
48271,18034,2.25
48272,7731,1.17
48273,737,0.3
48274,2939,0.75
48275,4255,1.0
48276,2616,0.81
48277,5785,1.33
48278,969,0.41
48279,743,0.33
48280,10478,1.5
48281,1444,0.51
48282,5592,1.24
48283,568,0.39
48284,11588,1.44
48285,1197,0.5
48286,1971,0.51
48287,18709,2.0
48288,4434,1.01
48289,648,0.32
48290,1015,0.41
48291,5537,1.16
48292,5795,1.28
48293,945,0.42
48294,863,0.3
48295,4414,1.03
48296,4640,1.1
48297,1715,0.55
48298,12060,1.5
48299,13096,1.25
48300,9333,1.23
48301,606,0.36
48302,3130,0.74
48303,666,0.4
48304,630,0.35
48305,1016,0.44
48306,15064,2.2
48307,1837,0.56
48308,776,0.3
48309,1181,0.5
48310,4814,1.16
48311,555,0.29
48312,4082,0.9
48313,1899,0.58
48314,541,0.29
48315,2358,0.7
48316,4232,0.9
48317,3906,0.91
48318,2445,0.7
48319,6588,1.2
48320,14146,1.7
48321,12768,2.0
48322,1334,0.85
48323,723,0.4
48324,3994,0.95
48325,1427,0.53
48326,3358,0.9
48327,673,0.3
48328,468,0.26
48329,11525,1.53
48330,508,0.3
48331,4021,0.9
48332,1172,0.5
48333,505,0.32
48334,6290,1.04
48335,5999,1.01
48336,571,0.31
48337,1389,0.42
48338,3205,0.9
48339,3250,0.81
48340,4672,1.01
48341,4770,0.9
48342,7723,1.51
48343,884,0.42
48344,2319,0.71
48345,680,0.31
48346,1334,0.51
48347,776,0.3
48348,1774,0.54
48349,809,0.32
48350,397,0.26
48351,3276,0.9
48352,899,0.41
48353,7648,1.03
48354,12603,1.51
48355,3990,0.93
48356,7387,1.23
48357,4712,0.9
48358,1031,0.42
48359,1087,0.42
48360,933,0.38
48361,1176,0.38
48362,7306,1.01
48363,1410,0.5
48364,3980,0.77
48365,2228,0.78
48366,1103,0.42
48367,4038,1.03
48368,5698,1.19
48369,4234,0.96
48370,8577,1.2
48371,10935,1.51
48372,13355,2.19
48373,3882,1.11
48374,771,0.33
48375,3974,1.02
48376,7296,1.03
48377,739,0.43
48378,4712,1.13
48379,2323,0.54
48380,891,0.31
48381,720,0.4
48382,3514,0.8
48383,1128,0.4
48384,10954,1.01
48385,3859,0.9
48386,3192,0.71
48387,4775,0.91
48388,957,0.37
48389,5544,1.0
48390,3735,1.15
48391,767,0.31
48392,5044,1.02
48393,4404,1.02
48394,753,0.36
48395,5504,1.22
48396,711,0.41
48397,6663,1.06
48398,574,0.34
48399,764,0.3
48400,945,0.45
48401,2602,0.72
48402,5051,1.0
48403,1010,0.37
48404,526,0.3
48405,436,0.31
48406,12247,1.5
48407,421,0.31
48408,6559,1.3
48409,1031,0.42
48410,438,0.3
48411,3282,0.92
48412,3473,0.9
48413,1691,0.57
48414,612,0.32
48415,1056,0.43
48416,2982,0.71
48417,15992,1.53
48418,682,0.27
48419,3986,0.91
48420,647,0.41
48421,5433,1.15
48422,1199,0.4
48423,3246,0.84
48424,1909,0.52
48425,2309,0.67
48426,844,0.3
48427,6311,1.11
48428,596,0.28
48429,4088,1.0
48430,1578,0.56
48431,4234,1.01
48432,3431,0.9
48433,2469,0.76
48434,6146,1.1
48435,885,0.34
48436,1300,0.39
48437,6103,1.02
48438,1971,0.51
48439,2817,0.71
48440,1675,0.7
48441,2415,0.7
48442,1088,0.4
48443,906,0.35
48444,1016,0.43
48445,1377,0.45
48446,4916,1.01
48447,3941,1.0
48448,2079,0.55
48449,378,0.3
48450,4201,0.9
48451,1247,0.42
48452,844,0.3
48453,3898,0.91
48454,3084,0.72
48455,9233,1.34
48456,4518,1.01
48457,5858,1.24
48458,1427,0.51
48459,4466,1.01
48460,7181,1.19
48461,2274,0.71
48462,1220,0.5
48463,15282,2.11
48464,673,0.29
48465,834,0.39
48466,6686,1.24
48467,3994,0.91
48468,5396,1.0
48469,752,0.33
48470,1970,0.65
48471,2028,0.7
48472,1697,0.7
48473,844,0.34
48474,6804,1.35
48475,6218,1.03
48476,2318,0.54
48477,3127,0.73
48478,641,0.3
48479,906,0.35
48480,4044,1.02
48481,878,0.3
48482,596,0.34
48483,4284,1.07
48484,838,0.42
48485,561,0.32
48486,3464,0.9
48487,15002,1.54
48488,504,0.35
48489,679,0.39
48490,2426,0.74
48491,732,0.31
48492,8079,1.23
48493,589,0.32
48494,3191,0.71
48495,3172,1.03
48496,7114,1.0
48497,2648,0.7
48498,900,0.35
48499,2800,0.9
48500,2008,0.71
48501,608,0.24
48502,6096,1.44
